id_comercio|id_bandera|id_sucursal|sucursales_nombre|sucursales_tipo|sucursales_calle|sucursales_numero|sucursales_latitud|sucursales_longitud|sucursales_observaciones|sucursales_barrio|sucursales_codigo_postal|sucursales_localidad|sucursales_provincia|sucursales_lunes_horario_atencion|sucursales_martes_horario_atencion|sucursales_miercoles_horario_atencion|sucursales_jueves_horario_atencion|sucursales_viernes_horario_atencion|sucursales_sabado_horario_atencion|sucursales_domingo_horario_atencion
10|3|416|Av. Almafuerte 880|Autoservicio|Av. Almafuerte|880|-34.648144|-58.415872||Pompeya|1437|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:00 a 18:00
10|3|573|Córdoba 3721|Autoservicio|Av. Córdoba|3721|-34.597579|-58.419235||Almagro|1188|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|557|Arzobispo Espinosa 1187|Autoservicio|Arzobispo Espinosa|1187|-34.633500|-58.370104||La Boca|1165|Ciudad Autónoma de Buenos Aires|AR-C|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|10:00 a 19:00
10|2|216|Vicente López - Maipú|Hipermercado|Av. Maipú|940|-34.529452|-58.480779|||1638|Vicente López|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:00 a 20:00
10|3|322|Del Carril 3210|Autoservicio|Del Carril|3210|-34.593274|-58.502323||Villa del Parque|1419|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|439|Gob. Arias 2420|Supermercado|Gob. Arias|2420|-34.651086|-58.642884||Castelar|1712|Castelar|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:00 a 20:00
10|3|625|Montiel 1061|Autoservicio|Montiel|1061|-34.650917|-58.525740||Naon|1408|Ciudad Autónoma de Buenos Aires|AR-C|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|10:30 a 20:00
10|3|793|SAN JUAN 835|Autoservicio|SAN JUAN|835|-31.417677|-64.196820|||5000|Córdoba|AR-X|07:00 A 21:00|07:00 A 21:00|07:00 A 21:00|07:00 A 21:00|07:00 A 21:00|07:00 A 21:00|10:30 A 21:00
10|3|309|Campana 3050|Autoservicio|Campana|3050|-34.602612|-58.496460||Villa del Parque|1417|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|592|Echeverría 1420|Autoservicio|Echeverría|1420|-34.557057|-58.445842||Belgrano|1428|Ciudad Autónoma de Buenos Aires|AR-C|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|09:00 a 20:00
10|3|394|Santa Fe 4489-91|Autoservicio|Av. Santa Fe|4489|-34.579302|-58.424094||Palermo|1425|Ciudad Autónoma de Buenos Aires|AR-C|06:00 a 20:00|06:00 a 20:00|06:00 a 20:00|06:00 a 20:00|06:00 a 20:00|06:00 a 20:00|09:30 a 20:00
10|3|306|Fray Justo Santa María de Oro 2709|Autoservicio|Fray Justo Sta. María de Oro|2709|-34.577198|-58.422356||Palermo|1425|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|1|210|Zárate|Hipermercado|Av. Lavalle|1879|-34.113272|-59.020315|||2800|Zárate|AR-B|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|09:00 a 20:00
10|3|622|Boyacá 1082|Autoservicio|Boyacá|1082|-34.616074|-58.464286||Floresta|1406|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|538|Hipólito Irigoyen 3254|Autoservicio|Hipólito Yrigoyen|3254|-34.612364|-58.412625||Boedo|1034|Ciudad Autónoma de Buenos Aires|AR-C|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|11:00 a 20:00
10|3|426|Montañeses 2067|Autoservicio|Montañeses|2067|-34.557692|-58.448568||Belgrano|1428|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|10:00 a 20:00
10|3|199|Av. Córdoba 1439|Autoservicio|Av. Córdoba|1439|-34.599262|-58.387552||Recoleta|1055|Ciudad Autónoma de Buenos Aires|AR-C|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|11:00 a 20:00
10|3|452|Av. Centenario 5331|Autoservicio|Av. Centenario|5331|-34.753173|-58.238291||Ezpeletas|1878|Ezpeleta|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|757|Av. Santa Fe 2429|Autoservicio|Av, Santa Fe|2429|-34.594558|-58.401673|||1123|Ciudad Autónoma de Buenos Aires|AR-C|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|11:00 A 20:00
10|3|403|Av. Santa Fe 5052|Autoservicio|Av. Santa Fe|5052|-34.576785|-58.430994||Palermo|1425|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|616|Río de Janeiro 71|Autoservicio|Río de Janeiro|71|-34.614357|-58.429970||Caballito|1405|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|674|Virrey del Pino 2527|Autoservicio|Virrey del Pino|2527|-34.567072|-58.454065||Belgrano|1426|Ciudad Autónoma de Buenos Aires|AR-C|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|11:00 a 20:00
10|3|546|Moreno 1902|Autoservicio|Moreno|1902|-34.612879|-58.393293||Balvanera|1094|Ciudad Autónoma de Buenos Aires|AR-C|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|10:00 a 19:00
10|3|470|El Payador 5550|Supermercado|El Payador|5550|-34.588563|-58.573821|||1684|Villa Bosh|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:00 a 20:00
10|3|373|11 de Septiembre 3910|Autoservicio|11 de Septiembre|3910|-34.543233|-58.463148||Nuñez|1429|Ciudad Autónoma de Buenos Aires|AR-C|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|09:30 a 20:00
10|3|489|Av. Caseros 2423|Autoservicio|Av. Caseros|2423|-34.635325|-58.396301||Parque Patricios|1264|Ciudad Autónoma de Buenos Aires|AR-C|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|11:00 a 20:00
10|2|109|La Plata I|Supermercado|Calle 7|767|-34.913497|-57.951821|||1900|La Plata|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:00 a 20:00|09:00 a 20:00
10|3|265|Angel Gallardo 30|Autoservicio|Av. Ángel Gallardo|30|-34.602404|-58.432602||Villa Crespo|1405|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|2|512|Pilar Super|Supermercado|Ramírez|43|-34.454772|-58.910154|||1203|Pilar|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:00 a 20:00
10|3|477|E. Pérez 4566|Supermercado|Dr. Enrique Simón Pérez|4566|-34.773098|-58.645218||Gonzalez Catan|1629|La Matanza|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|2|218|Hurlingham|Hipermercado|Av. Vergara|4121|-34.591972|-58.636447|||1686|Hurlingham|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:00 a 20:00
10|2|277|Palermo Soler|Supermercado|Av. Raúl Scalabrini Ortíz|1840|-34.589507|-58.422997|||1414|Ciudad Autónoma de Buenos Aires|AR-C|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00
10|3|729|Av. Belgrano 2160|Autoservicio|Belgrano|2160|-34.614164|-58.396894|||1094|Ciudad Autónoma de Buenos Aires|AR-C|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|09:30 A 19:30
10|3|448|Carlos Pellegrini 844|Autoservicio|Carlos Pellegrini|844|-34.828180|-58.390159||Burzaco|1846|Burzaco|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:00 a 18:00
10|3|748|Proxi Malabia 468|Autoservicio|Malabia|494|-34.598161|-58.438436|||1414|Ciudad Autónoma de Buenos Aires|AR-C|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|10:30 A 20:00
10|3|587|Rojas 16|Autoservicio|Rojas|16|-34.620215|-58.441631||Caballito|1405|Ciudad Autónoma de Buenos Aires|AR-C|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|09:00 a 20:00
10|3|787|ALVEAR 2446|Autoservicio|ALVEAR|2446|-34.547490|-58.551391|||1653|Villa Ballester|AR-B|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|09:00 A 20:00
10|2|198|Núñez|Supermercado|Av. Cabildo|3190|-34.553168|-58.465770|||1429|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:00 a 20:00
10|3|374|Rómulo Naón 2401|Autoservicio|Dr. Rómulo Naón|2401|-34.567331|-58.472780||Villa Urquiza|1430|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|427|Av. Rivadavia 16051|Supermercado|Av. Rivadavia|16051|-34.645017|-58.590601||Haedo|1706|Haedo|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:00 a 20:00
10|3|609|Av. del Libertador 4534|Autoservicio|Av. del Libertador|4534|-34.566538|-58.431944||Palermo|1426|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|2|151|Uriburu|Supermercado|Av. Rivadavia|2243|-34.609491|-58.398323|||1034|Ciudad Autónoma de Buenos Aires|AR-C|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00
10|3|659|Conesa 999|Autoservicio|Conesa|999|-34.573102|-58.451281||Colegiales|1426|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|580|Av. Corrientes 4147|Autoservicio|Av. Corrientes|4147|-34.602928|-58.423044||Almagro|1195|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|2|295|Córdoba Granaderos|Supermercado|Bvard. Granaderos|2906|-31.374529|-64.213855|||5000|Alto Verde|AR-X|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00
10|3|351|Echeverría 2067|Autoservicio|Echeverría|2067|-34.560973|-58.452616||Belgrano|1414|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|770|Ituzaingo 7514|Autoservicio|Ituzaingo|514|-31.423132|-64.184088|||5000|Córdoba|AR-X|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|CERRADO
10|3|618|Bulnes 2751|Autoservicio|Bulnes|2751|-34.580526|-58.405894||Recoleta|1425|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|380|Otamendi 454|Autoservicio|Otamendi|454|-34.611147|-58.433683||Caballito|1120|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|2|191|Mar del Plata III|Supermercado|Córdoba|1830|-38.000667|-57.547721|||7600|Mar del Plata|AR-B|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|09:00 a 20:00
10|3|310|Chivilicoy 3840|Autoservicio|Chivilicoy|3840|-34.600568|-58.511327||Devoto|1419|Ciudad Autónoma de Buenos Aires|AR-C|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|10:30 a 20:00
10|3|344|M. T. de Alvear 2251|Autoservicio|Marcelo T. de Alvear|2251|-34.596862|-58.399571||Recoleta|1122|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|2|249|Paraná (Avenida de las Américas)|Supermercado|Av. de las Américas|1731|-31.748447|-60.524946|||3100|Paraná|AR-E|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:00 a 13:00 y 17:00 a 20:00
10|3|777|Bucarelli 1980|Autoservicio|Bucarelli|1980|-34.579672|-58.484629|||1435|Ciudad Autónoma de Buenos Aires|AR-C|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|11:00 A 20:00
10|3|664|Nogoyá 3644|Autoservicio|Nogoyá|3644|-34.606446|-58.497733||Villa del Parque|1417|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|715|Córdoba 4967|Autoservicio|Av. Córdoba|4967|-34.591615|-58.433900||Palermo|1414|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|593|Entre Ríos 1192|Autoservicio|Entre Ríos|1192|-34.622603|-58.391341||San Cristobal|1080|Ciudad Autónoma de Buenos Aires|AR-C|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|11:00 a 20:00
10|1|36|Ituzaingó|Hipermercado|Av. Ing. Ratti|1860|-34.647756|-58.688217|||1714|Ituzaingó|AR-B|09:00 a 20:00|09:00 a 20:00|09:00 a 20:00|09:00 a 20:00|09:00 a 20:00|09:00 a 20:00|09:00 a 20:00
10|3|464|Av. Perón 5492|Autoservicio|Av. Eva Perón|5492|-34.752493|-58.343235|||1832|Lomas de Zamora|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|1|235|Villa Mercedes|Hipermercado|Av. 25 de Mayo|876|-33.675929|-65.469225|||5730|Villa Mercedes|AR-D|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00
10|3|606|Ovispo Trejo 1166|Autoservicio|Ovispo Trejo|1166|-31.428959|-64.191160||Nueva Córdoba|5000|Córdoba|AR-X|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00
10|3|422|Murature 2169|Autoservicio|Murature|2169|-34.707006|-58.438947|||1832|Lomas de Zamora|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:00 a 18:00
10|2|388|Adrogué|Supermercado|Seguí|849|-34.799052|-58.395114|||1846|Adrogué|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:00 a 20:00
10|3|431|Av. Perón 3283|Supermercado|Av. Pdte. Tte. Gral. J. D. Perón|3283|-34.453474|-58.538348|||1646|Victoria|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:00 a 20:00
10|2|287|Mendoza Suipacha|Supermercado|Suipacha|556|-32.877586|-68.855222|||5500|Mendoza|AR-M|10:00 a 18:00|10:00 a 18:00|10:00 a 18:00|10:00 a 18:00|10:00 a 18:00|10:00 a 18:00|10:00 a 18:00
10|1|292|Comodoro Rivadavia Polonia|Hipermercado|Av. Polonia|1340|-45.870032|-67.532667||Isidro Quiroga|9000|Comodoro Rivadavia|AR-U|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|09:00 a 20:00
10|2|258|Villa Pueyrredon|Supermercado|Av. Mosconi|2861|-34.585933|-58.501809|||1419|Ciudad Autónoma de Buenos Aires|AR-C|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|09:00 a 20:00
10|3|723|Alem 198|Autoservicio|Av. Leandro N. Alem|198|-34.605370|-58.370312||San Nicolas|1003|Ciudad Autónoma de Buenos Aires|AR-C|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|06:00 a 20:00|08:00 a 20:00
10|3|343|Amenábar 1187|Autoservicio|Amenábar|1187|-34.569917|-58.450469||Belgrano|1426|Ciudad Autónoma de Buenos Aires|AR-C|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|11:00 a 20:00
10|3|683|Crámer 2463|Autoservicio|Av. Crámer|2463|-34.561264|-58.464248||Belgrano|1428|Ciudad Autónoma de Buenos Aires|AR-C|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|10:30 a 20:00
10|3|318|Arroyo 859|Autoservicio|Arroyo|859|-34.591563|-58.379252||Retiro|1007|Ciudad Autónoma de Buenos Aires|AR-C|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|10:00 a 19:00
10|3|608|Serrano 280|Autoservicio|Serrano|280|-34.598185|-58.444983||Villa Crespo|1414|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|795|GUATEMALA 4540|Autoservicio|GUATEMALA|4540|-34.587264|-58.423108|||1425|Ciudad Autónoma de Buenos Aires|AR-C|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|11:00 A 20:00
10|3|617|Monroe 3131|Autoservicio|Monroe|3131|-34.562325|-58.466949||Villa Urquiza|1428|Ciudad Autónoma de Buenos Aires|AR-C|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|11:00 a 20:00
10|3|337|Lacroze 2566|Autoservicio|Av. Federico Lacroze|2566|-34.572189|-58.446058||Belgrano|1426|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|558|Sarmiento 345|Autoservicio|Sarmiento|345|-34.604167|-58.371478||San Nicolas|1041|Ciudad Autónoma de Buenos Aires|AR-C|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|10:00 a 19:00
10|3|425|J. M. de Rosas 2553|Autoservicio|Av. Brig. Gral. Juan Manuel de Rosas|2553|-34.531045|-58.575409|||1650|Jose León Suárez|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|10:00 a 20:00
10|3|582|Congreso 4781|Autoservicio|Av. Congreso|4781|-34.567588|-58.486436||Villa Urquiza|1431|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|2|296|Olavarría II|Supermercado|Av. del Valle|4379|-36.908071|-60.314098|||7400|Olavarría|AR-B|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|09:00 a 20:00
10|3|196|Corrientes 3651|Supermercado|Av. Corrientes|3651|-34.603633|-58.416192||Almagro|1046|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|791|BEIRO 3342|Autoservicio|BEIRO|3345|-34.598084|-58.500119|||1419|Ciudad Autónoma de Buenos Aires|AR-C|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|11:00 A 20:00

Ultima actualización: 2025-07-11T04:30:08-03:00
